0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,7,0,5,5,3,0,5,7,0,3,78453877.84187987,0.0,117928613.20513798,0.020401904944540916,74829389.12801863,0.010074056894808506,20696082.48629594,0.0,100872683.52465701,0.008093562698310516,454300000.0,0.0
0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,8,7,4,3,0,0,0,1,2,6,0,2,66507014.9338145,0.0,265528878.6733802,0.0,24198032.45136138,0.0,15752677.825064315,0.00017279814796009903,176012624.19910562,0.015892899012225164,1003100000.0,1508.220743984284
0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,6,7,7,2,2,5,0,0,7,6,0,3,32694901.094161935,0.0,269209918.9262564,0.0,78817561.50663751,0.0,18376864.859532706,0.0011348311356763972,174920036.56005883,0.04205527479667187,606200000.0,0.0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,6,0,0,1,1,6,0,0,1,3,2,2,167266662.81744963,0.02651943720411324,66045103.44010488,0.0,87349182.75087713,0.010861114910714051,10563549.44772494,0.00118834276925342,611976208.4901413,0.21739373675114193,151900000.0,0.0
0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,7,0,1,4,4,0,4,0,5,0,0,3,6,3,0,109503342.08350585,0.0,114392792.32657647,0.0,59344433.82549998,0.0,12318597.53719616,0.001029926280804223,90839451.62169215,0.005834352333004947,860600000.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,6,3,0,0,5,0,2,0,0,3,0,6,7,1,174514589.43714935,0.008833518983832443,103643850.74813448,0.020066563300909723,22167818.198803753,0.0,8453407.696608048,0.0,297689592.48350704,0.07089557486471078,573600000.0,0.0
0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,2,7,6,0,2,3,0,0,1,1,1,1,0.0,0.0,217083798.83344012,0.002991262410727767,60049996.91792858,0.01013230466416952,12433638.558657657,0.0016770796959374875,1436514985.8264866,0.5558907741932813,687200000.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1,6,0,1,0,3,0,5,92029031.50725092,0.008833518983832443,113553585.57204214,0.016602254344328014,82565692.51492499,0.0,12874742.93346753,0.0017235252859583137,1275705103.810579,0.5059789726241218,30700000.0,0.0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,6,4,3,0,0,6,4,2,4,42291505.65437629,0.0,94346231.99419773,0.02377022670238528,97560849.40717193,0.0,12586457.998778107,0.0,669319999.853235,0.238789357594589,248500000.0,0.0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,5,0,4,0,3,1,7,32694901.094161935,0.0,66405041.2598923,0.010853259488700192,86193162.96060148,0.0,14269822.530045707,0.0004280252845013936,1061285151.0841595,0.14394120737643618,279200000.0,15230.77620122301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,4,0,0,1,6,2,6,234595225.79382443,0.07955831161233973,106860238.4866137,0.0,146355282.2006101,0.07921529969852636,6320800.309666242,0.0,336763660.0380635,0.09029017311369436,0.0,0.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,6,0,0,0,5,1,0,0,6,3,0,2,214613734.86348128,0.0074246872070470715,66045103.44010488,0.0,64775481.338674225,0.0012088868273770208,12586457.998778107,0.0,858442734.5149064,0.03983517608928135,151900000.0,26706.128483989938
1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,3,0,0,0,2,1,7,1,4,4,0,0,0,6,0,2,0.0,0.0,178349557.00420395,0.000777360537261413,121809611.77942656,0.004465099601624598,3867714.2818906717,0.00012371825843341885,524219364.46164185,0.023390722947642776,1373100000.0,14819.375918644831
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,3,1,3,1,234595225.79382443,0.07955831161233973,38245121.951764055,0.0,49622725.1402255,0.0,15063068.18035096,0.0,967730169.1251385,0.36118998548477904,182600000.0,0.0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,3,0,0,1,7,0,3,0,0,2,3,1,60717312.84309486,0.0,68048782.9484847,0.009629569129463623,98773138.29833749,0.03738111471290868,8453407.696608048,0.0,779922386.2304585,0.2868382928414306,290400000.0,0.0
0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,2,0,2,2,0,5,0,3,1,7,3,4,0.0,0.0,101820022.52301468,0.006186545856164966,52967973.44432734,0.0,17317176.61777189,0.0004897961328250028,260603160.64591807,0.05750245709164224,1047500000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,6,0,4,0,0,0,6,2,3,6,47847947.961454235,0.0,134428918.61103904,0.000777360537261413,133109838.14997621,0.011045065468587273,19543143.302379306,0.00022710098742380423,1221121113.2131,0.05554813556287019,0.0,37818.13156800064
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,4,1,4,0,0,0,0,5,1,2,1,8,3,1,187834420.29584754,0.0,53358573.6002109,0.0,215517693.45333627,0.01916165141499892,20894579.35284727,0.0,124408184.63946766,0.0,205800000.0,3909.454393730084
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,5,5,2,0,0,3,0,0,3,0,1,4,1,7,7,169951219.49086463,0.0,91883970.11796534,0.002984466676240443,24198032.45136138,0.0,16347288.792964684,0.0,677261807.2635463,0.033167528987743264,267200000.0,15411.07137775037
0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,3,2,7,0,3,0,0,7,7,6,0,0,6,1,1,6,110130504.5881955,0.0,47842699.56310011,0.0,127775366.75848815,0.0,16701671.076811567,0.00013617973628116768,704967674.8779827,0.029679975432945975,521600000.0,20071.896529198515
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,7,3,0,0,0,0,0,0,0,6,7,71223146.50296113,0.0,182380912.65629333,0.02189827979926827,228833854.6973977,0.19557105657260124,0.0,0.0,886459800.2994692,0.31511797649489426,205800000.0,0.0
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,2,2,0,7,4,5,2,1,0,5,0,6,37255203.23710208,0.0,95233055.46959487,0.0011188245092879372,109301871.02003656,0.0,14092235.304915495,0.0,244332728.64977172,0.02450204823800998,357700000.0,2444.959688811802
1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,3,7,0,7,7,1,0,0,0,0,3,7,1,76431543.68310125,0.0,166071355.5283289,0.0,59903444.52010451,0.0,6297831.235772859,0.0017546991309506815,684366757.4074988,0.23914786403080335,876000000.0,0.0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,4,3,0,6,2,1,2,214613734.86348128,0.061872393392058925,93427003.66768599,0.0,26403379.542306438,0.0,22374727.640758883,0.0,1001423259.0763164,0.3785906796023657,182600000.0,0.0
0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,5,2,5,0,0,0,4,6,1,3,6,4,7,0,6,166327001.80438963,0.0,66576608.973689556,0.030299581155048605,90724488.08854613,0.0,35493319.36033734,0.0,95146224.41557565,0.0,660100000.0,0.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,4,0,0,2,3,0,0,0,2,0,2,0,1,82177854.37813279,0.0,94346231.99419773,0.008557281612858701,24198032.45136138,0.0,7332080.219521779,0.0,2082023565.5196965,0.3013278542385741,371400000.0,31871.539580260698
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,7,6,6,3,7,7,6,8,6,7,0,1,0.0,0.0,259094268.1014499,0.0,109936542.7317845,0.0,52439755.92359457,0.0,230290208.9467716,0.00810342528037673,236500000.0,4581.878882960365
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,1,0,0,2,0,2,2,0,4,0,0,6,6,3,78453877.84187987,0.0,104507436.38141848,0.0280365702842229,45876507.22344398,0.0,9695195.36216505,0.0,134967096.04856852,0.0,583100000.0,0.0
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,3,4,2,0,2,7,5,0,1,0,6,3,5,42291505.65437629,0.0,102336429.85235605,0.0,110272694.03609699,0.0013147412540142098,6320800.309666242,0.0,138367037.40057126,0.0005826218319369154,448200000.0,598.6734078054699
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4,6,2,0,0,2,1,0,4,0,0,1,6,0,6,169432122.311759,0.0,94084498.5813477,0.008474002799679152,47604893.24040605,0.0,8380931.289985536,0.00020465091863248832,249364364.8707121,0.024456421992076195,454300000.0,3019.359923209324
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,0,7,0,0,1,3,0,5,161937342.83897626,0.04418647517177813,91096345.939883,0.006268144402934896,65547722.11683032,0.0,13071658.470146103,0.0018061471894598121,1263973278.765776,0.500508002228752,30700000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,3,4,1,5,0,0,0,1,0,2,53972506.18695759,0.0,151651475.98690754,0.04700641597502441,83689403.43399769,0.0,2060130.9803192932,0.0005684747739791343,1469097248.0979855,0.5735273779132264,121200000.0,0.0
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,7,0,7,0,0,0,0,7,0,0,0,2,1,0,5,154345864.93625224,0.0,66061905.83229785,0.010744080034465593,34221561.73832255,0.0,7332080.219521779,0.0,1245709933.1767297,0.1723446163419266,438700000.0,19541.848303371575
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,1,3,7,5,7,1,0,0,1,10,8,5,3,85246019.34861892,0.0,218754421.80202934,0.0003799365100003023,59903444.52010451,0.0,36666004.11920767,0.00030777943814904894,250420682.06447917,0.005591538018866139,115300000.0,3628.4982180123875
0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,4,0,0,1,0,1,0,1,7,0,0,1,2,0,1,47847947.961454235,0.0,97656942.98834102,0.009323537577399477,97376125.42036039,0.035230830340841915,6320800.309666242,0.0,734699459.3745706,0.2787344064125037,954500000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,7,4,7,0,2,0,0,6,1,5,5,210369323.38284054,0.05303887440822648,193429587.70417514,0.0,62267437.976033404,0.0,12586457.998778107,0.0,1219883347.4733765,0.45364672451839977,30700000.0,0.0
0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,2,1,2,5,1,7,6,3,6,3,5,0.0,0.0,145410952.23183024,0.003364388434106748,78649856.22610931,0.0,43269289.48254271,0.0,127031768.3983773,0.0,716300000.0,1583.464555409665
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,3,0,0,7,6,7,1,3,0,0,0,5,6,7,121644599.3504275,0.0,205409898.2689078,0.02189827979926827,91563991.34816906,0.0,4156883.6176076843,0.0011523152781550926,276209502.1554417,0.053838684119272076,377300000.0,0.0
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,3,0,0,6,2,8,0,6,1,0,0,0,3,4,0,0,60717312.84309486,0.0,136365311.0166887,0.00037294150309597905,56232105.137590505,0.0,12446133.597221397,0.0001300125497257495,362206639.357622,0.01661819866755882,490900000.0,10440.625371473558
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,6,1,0,3,6,0,0,0,6,1,2,66507014.9338145,0.0,170229299.5506183,0.0032098563764878744,164737408.60281926,0.0906632531305842,4242749.138058698,0.00118834276925342,236862792.56796122,0.056329086189996685,290400000.0,0.0
1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,3,1,0,0,3,6,0,0,0,2,0,1,0,6,0,3,32694901.094161935,0.0,127627604.56033675,0.0003851827651785449,251583405.57672405,0.023575975249183843,6320800.309666242,0.0,247736418.45537648,0.008740183205334984,982100000.0,10115.375180971852
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,6,7,4,0,0,0,2,1,0,0,1,6,1,6,250418129.4142797,0.0,53358573.6002109,0.0,111645246.56343281,0.007043072484270071,17490979.652113684,0.00036822913571792315,392872919.0185817,0.014066768764962823,30700000.0,9848.302231195043
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,3,0,7,6,7,1,5,7,2,66507014.9338145,0.0,96912261.13843411,0.003239002238589221,87549820.69187997,0.022568073205846813,39816568.41869327,0.0,487243396.2619074,0.15172031588995277,84600000.0,0.0
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,6,0,5,0,0,1,1,3,4,0,1,0,0,0,1,126745040.65873201,0.0,105164866.35304806,0.011017028670052095,75525700.32471325,0.0,6320800.309666242,0.0,2001692699.8297284,0.28262093600433374,369700000.0,32917.97709468486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,5,2,0,0,0,3,1,2,0,6,0,8,10,240736110.61674637,0.0,63123428.44024354,0.0011660408058921197,152922314.31275633,0.010964845926169673,20793414.8415654,0.0,1172359123.9454796,0.05114246392824572,0.0,36771.041565608706
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,7,0,0,2,1,0,5,32694901.094161935,0.0,53358573.6002109,0.0,192887894.78864792,0.11838359284424961,7332080.219521779,0.0,2109870950.878843,0.831387967861874,558500000.0,0.0
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,3,4,0,4,0,1,0,0,0,6,0,0,3,2,1,5,102578836.07266891,0.0,73406714.87491593,0.0019291771663316496,43396803.671721205,0.0012151099268281427,10307711.533806004,5.785364818886933e-05,928624051.1839291,0.04131379882005095,267200000.0,27690.382481949848
0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,3,0,0,1,0,3,0,0,7,1,3,0,0,3,7,0,32694901.094161935,0.0,109531720.27302079,0.003364388434106748,101660975.61009298,0.004240930940178907,8453407.696608048,0.0,253918255.9612759,0.008611517880667361,1018700000.0,8039.792608796381
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,2,7,0,5,0,1,5,0,6,37255203.23710208,0.0,110061574.43848997,0.0,102204702.85653523,0.037925522946095705,18545877.781152677,0.0,819923756.0052204,0.3130715207459699,84600000.0,0.0
0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,4,0,1,0,0,10,0,0,0,4,3,5,72222705.9376919,0.0,97105266.60422453,0.0,68713419.28822444,0.007569038511686607,5961651.064509464,0.0005809120249094525,379990954.5214572,0.040490679536246424,400400000.0,4284.449837902422
0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,4,1,0,0,7,0,2,0,7,0,5,0,5,82177854.37813279,0.0,57709234.961940065,0.0089737872321833,62267437.976033404,0.0,16321782.761818541,0.0005684747739791343,370185170.40483356,0.12363797575869429,515700000.0,0.0
0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,2,6,4,3,0,0,2,7,6,0,0,0,6,1,7,4,178432664.16586018,0.0,55728538.08937438,0.0008886349645879264,73946120.41768885,0.0,12586457.998778107,0.0,455336369.0352106,0.020436137547333297,552300000.0,9376.078030307297
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,6,2,0,0,3,4,0,1,4,0,3,7,0,95486976.46933737,0.0,62925569.67352126,0.0034351673555374504,53401633.19836887,0.0,16347288.792964684,0.0,261915657.22382525,0.027169085388642808,460200000.0,3052.9835142769293
0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,3,1,0,0,2,4,1,7,4,0,0,3,0,9,2,7,32694901.094161935,0.0,153359303.51643533,0.0003799365100003023,67626108.28683192,0.0,8453407.696608048,0.0,229976610.068408,0.003999090396427691,1537000000.0,2396.866433512222
1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,2,4,0,7,9,3,0,5,0,0,4,9,1,1,88429031.37443781,0.0,209247721.15886664,0.009998768297761945,56050655.355505094,0.0,11627790.282459106,0.0005149631404021115,122027466.9135035,0.0,1083700000.0,0.0
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,7,0,2,5,0,0,2,0,2,2,10,1,10,3,4,115272862.040791,0.0,59410102.93073928,0.0,70498427.59610014,0.021215231389049294,38593069.779327795,0.0,173009897.02589825,0.009223167880963301,535300000.0,0.0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,10,7,1,0,7,0,0,4,7,1,5,32694901.094161935,0.0,278132395.8401762,0.0032098563764878744,141924120.58130962,0.07486700810210889,9695195.36216505,0.0,163676293.62881306,0.017074654478222106,290400000.0,0.0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,6,4,2,0,0,0,3,1,3,0,1,1,2,6,197450918.4836208,0.0031823324644935894,56124255.622818954,0.0007528780130962813,58593896.11609207,0.0012050843391341799,15444563.06553661,0.0,997370644.9115165,0.04405093802867944,408000000.0,30214.956208425818
1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,7,3,9,0,0,4,0,0,1,0,0,4,6,0,7,240958346.82978538,0.0,96827951.77575202,0.019390984071998317,20299287.62732069,0.0,9695195.36216505,0.0,277453672.5303222,0.07879628284686288,1074200000.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,3,1,0,2,0,7,0,6,0,5,1,6,127475576.82997409,0.017667037967664886,90143923.5488522,0.0,58768098.74581756,0.0,19543143.302379306,0.001892508228531702,641808483.0761908,0.22477513562474416,61400000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,0,1,4,1,5,0,3,4,3,1,0,92029031.50725092,0.0010600222780598931,103644319.03881635,0.0007735126914372047,83689403.43399769,0.0,26133516.26756928,0.00022710098742380423,1443994547.0890353,0.0700468131113743,0.0,43620.308100592374
0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,3,4,0,0,3,0,0,2,0,1,0,6,4,6,1,1,47847947.961454235,0.0,47842699.56310011,0.0,43878096.290305056,0.0,24447158.301910475,0.0,142884228.47437698,0.0021003668398817807,1713500000.0,1202.91945897587
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,6,4,5,7,6,1,0,6,0,7,5,6,2,0,197450918.4836208,0.0031823324644935894,244981143.34573078,0.0,65164316.9525215,0.001288123836314322,28265438.623856276,0.0,89869015.88811101,0.0008356749018789278,273100000.0,1329.6183209208957
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,4,0,0,4,0,7,4,0,1,1,0,7,6,47847947.961454235,0.0,97971736.53440022,0.00244822859334491,79590421.99046943,0.0012088868273770208,12857587.774250694,0.0,806018810.9022244,0.033662668787012275,369700000.0,25393.235832220464
0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,2,9,0,0,7,1,4,3,1,0,0,0,5,2,2,128446235.06223166,0.0,143893919.66584358,0.010099860385016202,79764188.2348486,0.0,3906860.380162336,0.0010474104232829184,189026289.06222534,0.03585896557051958,698400000.0,0.0
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,5,0,8,0,3,0,4,0,3,0,0,0,5,53972506.18695759,0.0,129561662.48621726,0.007803053731961943,66021397.0197308,0.003989853620956721,8453407.696608048,0.0,1034659805.4476947,0.14162543133513658,460200000.0,17095.571555234113
1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,2,7,1,5,7,0,0,3,0,0,0.0,0.0,102336429.85235605,0.0,97583078.29857512,0.0,14261651.781499248,0.0,593359217.6765834,0.2333839003663816,442300000.0,0.0
0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,4,0,2,0,0,3,3,0,0,0,0,3,2,3,1,90462322.17815001,0.0,99108782.47295001,0.02353889666577542,24198032.45136138,0.0,8453407.696608048,0.0,762797016.0371773,0.27885313898087416,1099700000.0,0.0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,7,0,1,5,6,0,4,0.0,0.0,83635452.3796215,0.00598835510143071,118276541.68872973,0.02574476085585729,17767801.395336673,0.0,423117731.778225,0.05304052470448249,504600000.0,6282.863900796477
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,4,2,5,5,7,7,0,1,0,1,9,3,6,224064025.90668523,0.0,188289805.6678278,0.0011660408058921197,77517373.55736606,0.0,17472847.32717485,0.00048407070435146834,209346219.23032844,0.008676930752136285,0.0,932.4098325247536
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,7,6,0,1,0,0,1,0,0,9,1,0.0,0.0,205409898.2689078,0.002627793575912192,148715810.56793535,0.013303489787121283,6320800.309666242,0.0,793758503.688124,0.03343348607670423,205800000.0,27793.427898454313
0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,3,0,0,3,6,4,7,6,0,0,0,0,6,8,3,2,42291505.65437629,0.0,233914942.25202954,0.0,31398797.71871161,0.0,16493318.378940443,0.00012568925079395018,141700048.13612095,0.0007101748876417122,831600000.0,524.9020370499945
0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,3,0,0,2,3,7,3,1,0,7,1,0,42291505.65437629,0.0,67801459.49008185,0.009410975163703518,100984847.16978431,0.010829427508690375,15444563.06553661,0.0,228232701.07836077,0.06656905435908764,1012800000.0,0.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,1,3,7,1,7,0,1,2,3,10,7,32694901.094161935,0.0,184298790.75256568,0.0,104678711.27468342,0.0,23290226.241402097,0.0026162218725372267,708886497.1093401,0.22824155709637894,115300000.0,0.0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,2,2,1,0,6,0,7,0,2,42291505.65437629,0.0,131966884.91295043,0.015410032264828972,69095852.82136303,0.0,12586457.998778107,0.0,109169345.22137761,0.004667795219638638,423600000.0,1602.7042189649228
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,1,1,0,5,7,4,1,37255203.23710208,0.0,105164866.35304806,0.011017028670052095,125520876.78249326,0.025840997766853314,17767801.395336673,0.0,169141660.10211566,0.007266442625053744,587500000.0,2362.20971624768
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,0,0,7,0,0,3,7,7,0,6,132907535.26390111,0.008833518983832443,113824082.66920052,0.016841330061513452,126948505.17107415,0.07886635413702234,24227584.784522224,0.0,169032778.92556143,0.031897940970905155,121200000.0,0.0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,6,0,3,3,7,0,1,7,0,5,120489914.25231776,0.02651943720411324,109827683.82441306,0.019667804206009606,62926710.82431646,0.010074056894808506,22258486.725668453,0.0,90595441.88119246,0.0,151900000.0,0.0
1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,3,3,3,0,1,0,0,0,1,6,1,0.0,0.0,122894389.92823388,0.0036177531629000637,46650169.32145682,0.0,4198554.1571819065,0.00042112779142816355,1261838423.3722403,0.17183755301660697,960600000.0,18484.29234473352
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,3,1,4,1,4,0,0,0,3,1,1,68139002.95605196,0.0,145415992.3249867,0.025108136175756142,80856249.44564922,0.0,4242749.138058698,0.00118834276925342,770850729.2549397,0.28630974659170716,339000000.0,0.0
1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7,0,3,0,0,0,0,2,1,5,1,4,7,0,0,121644599.3504275,0.0,144852754.12571514,0.06502544776634953,85635627.38029352,0.03534109116815756,30406578.084285047,0.0,44193513.54513965,0.0,800900000.0,0.0
0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,3,1,6,3,7,0,3,7,5,3,7,5,0,82486364.32617709,0.0,189553947.00588995,0.010352590603151851,64835987.44502628,0.0,40916860.84976648,0.0,90595441.88119246,0.0,716300000.0,0.0
0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,3,0,2,4,0,3,2,0,0,4,7,1,5,76431543.68310125,0.0,154872545.54412165,0.02485585976983637,90402993.29915585,0.035231183778933695,9695195.36216505,0.0,123857161.70984554,0.0,839200000.0,0.0
0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,4,0,5,0,0,2,0,4,1,3,2,0,7,0,47847947.961454235,0.0,59410102.93073928,0.0,50406479.71948833,0.0,25528311.915130235,0.0005761576390775463,874645688.3838011,0.33329710970419574,523300000.0,0.0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,7,0,1,0,0,2,0,2,0,3,0,3,3,9,134576627.39671084,0.0,105164866.35304806,0.030602857416811374,45876507.22344398,0.0,10307711.533806004,0.00048211373490724443,557681950.3177475,0.1795796569203313,151900000.0,0.0
0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,6,6,2,0,0,3,7,0,0,7,5,6,4,3,172304199.80689174,0.0,42818415.6714978,0.0,62048975.90137317,0.0,28265438.623856276,0.0,137012908.55129883,0.005834352333004947,1052500000.0,0.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,0,2,0,8,4,4,0,0,0,6,4,1,113829615.07026595,0.0,104825845.57609382,0.010194477318807845,111346507.46125704,0.0,3708607.674395912,0.000347121889133216,191946180.8136522,0.011540662865113967,205800000.0,1948.8670388199225
0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,3,5,2,3,0,0,7,0,3,5,1,3,32694901.094161935,0.0,169576899.2453251,0.0,24198032.45136138,0.0,24956580.074387155,0.0,699882652.3076323,0.2560233122770781,402100000.0,0.0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,5,0,3,2,1,1,3,2,0.0,0.0,177676278.39175594,0.032351962489674375,70912955.50527935,0.03589062811427693,24040200.774297733,0.0,936466399.570149,0.3477887555617041,339000000.0,0.0
0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,6,2,0,0,0,0,2,1,0,0,2,3,6,95486976.46933737,0.0,62678246.21511839,0.009323537577399477,118516706.69023405,0.08209459437542892,6320800.309666242,0.0,430304595.00810266,0.13276572749185472,490900000.0,0.0
1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,8,1,3,0,0,2,3,1,1,5,6,6,7,5,206391036.6772293,0.0,47842699.56310011,0.0,72060610.87106211,0.0,35223159.1528635,0.0005674155678381986,194176186.47787243,0.018591492092483862,419100000.0,0.0
0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2,0,7,7,3,1,0,4,2,1,0,6,3,71223146.50296113,0.0,188091990.80576152,0.00994822225413481,46650169.32145682,0.0,25814602.496021114,0.0,908535056.9267818,0.3328729686247439,267200000.0,0.0
